frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
144,8.124,58.86,58.43,0.094,"(214, 313, 321, 524)"
145,8.175,59.04,58.60,0.097,"(214, 313, 321, 524)"
146,8.228,58.89,58.44,0.101,"(214, 313, 321, 524)"
147,8.280,59.04,58.59,0.095,"(214, 313, 321, 524)"
148,8.333,58.86,58.42,0.092,"(214, 313, 321, 524)"
149,8.382,59.07,58.62,0.096,"(214, 313, 321, 524)"
150,8.434,58.89,58.46,0.382,"(214, 313, 321, 524)"
151,8.488,59.08,58.66,0.096,"(214, 313, 321, 524)"
152,8.540,58.98,58.54,0.095,"(214, 313, 321, 524)"
153,8.594,58.98,58.56,0.100,"(214, 313, 321, 524)"
154,8.646,58.80,58.35,0.108,"(214, 313, 321, 524)"
155,8.697,58.73,58.27,0.104,"(214, 313, 321, 524)"
156,8.748,58.65,58.18,0.097,"(214, 313, 321, 524)"
157,8.798,58.63,58.17,0.097,"(214, 313, 321, 524)"
158,8.851,58.66,58.20,0.103,"(214, 313, 321, 524)"
159,8.904,58.63,58.18,0.097,"(214, 313, 321, 524)"
160,8.957,58.63,58.18,0.096,"(214, 313, 321, 524)"
161,9.007,58.70,58.24,0.096,"(214, 313, 321, 524)"
162,9.063,58.84,58.38,0.101,"(214, 313, 321, 524)"
163,9.116,58.67,58.21,0.102,"(214, 313, 321, 524)"
164,9.169,58.78,58.32,0.097,"(214, 313, 321, 524)"
165,9.220,58.77,58.34,0.098,"(214, 313, 321, 524)"
166,9.274,58.73,58.27,0.090,"(214, 313, 321, 524)"
167,9.329,58.59,58.11,0.091,"(214, 313, 321, 524)"
168,9.383,58.76,58.29,0.088,"(214, 313, 321, 524)"
169,9.436,58.64,58.18,0.089,"(214, 313, 321, 524)"
170,9.489,58.74,58.26,0.092,"(214, 313, 321, 524)"
171,9.542,58.55,58.07,0.093,"(214, 313, 321, 524)"
172,9.593,58.68,58.19,0.090,"(214, 313, 321, 524)"
173,9.646,58.47,58.00,0.085,"(214, 313, 321, 524)"
174,9.698,58.19,57.68,0.118,"(214, 313, 321, 524)"
175,9.749,58.11,57.58,0.101,"(214, 313, 321, 524)"
176,9.803,57.72,57.20,0.095,"(214, 313, 321, 524)"
177,9.857,57.79,57.26,0.090,"(214, 313, 321, 524)"
178,9.909,57.86,57.32,0.090,"(214, 313, 321, 524)"
179,9.959,57.89,57.36,0.088,"(214, 313, 321, 524)"
180,10.009,57.83,57.29,0.086,"(214, 313, 321, 524)"
181,10.061,58.05,57.51,0.100,"(214, 313, 321, 524)"
182,10.115,57.85,57.32,0.087,"(214, 313, 321, 524)"
183,10.167,58.02,57.49,0.085,"(214, 313, 321, 524)"
184,10.219,57.80,57.27,0.093,"(214, 313, 321, 524)"
185,10.272,57.82,57.27,0.096,"(214, 313, 321, 524)"
186,10.323,57.52,56.96,0.136,"(214, 313, 321, 524)"
187,10.375,57.49,56.90,0.091,"(214, 313, 321, 524)"
188,10.428,57.46,56.90,0.089,"(214, 313, 321, 524)"
189,10.478,57.62,57.06,0.087,"(214, 313, 321, 524)"
190,10.531,57.51,56.95,0.088,"(214, 313, 321, 524)"
191,10.584,57.61,57.04,0.088,"(214, 313, 321, 524)"
192,10.634,57.38,56.81,0.095,"(214, 313, 321, 524)"
193,10.686,57.48,56.89,0.098,"(214, 313, 321, 524)"
194,10.738,57.00,56.39,0.086,"(214, 313, 321, 524)"
195,10.791,57.02,56.41,0.085,"(214, 313, 321, 524)"
196,10.841,56.82,56.21,0.077,"(214, 313, 321, 524)"
197,10.893,56.94,56.34,0.087,"(214, 313, 321, 524)"
198,10.946,56.81,56.21,0.086,"(214, 313, 321, 524)"
199,10.999,56.75,56.15,0.080,"(214, 313, 321, 524)"
200,11.053,56.84,56.23,0.084,"(214, 313, 321, 524)"
201,11.105,56.71,56.11,0.086,"(214, 313, 321, 524)"
202,11.158,56.82,56.22,0.083,"(214, 313, 321, 524)"
203,11.209,56.73,56.10,0.081,"(214, 313, 321, 524)"
204,11.260,57.01,56.41,0.085,"(214, 313, 321, 524)"
205,11.314,56.69,56.05,0.084,"(214, 313, 321, 524)"
206,11.366,56.88,56.24,0.084,"(214, 313, 321, 524)"
207,11.417,56.72,56.08,0.086,"(214, 313, 321, 524)"
208,11.471,56.86,56.22,0.081,"(214, 313, 321, 524)"
209,11.524,56.71,56.07,0.082,"(214, 313, 321, 524)"
210,11.576,56.88,56.23,0.083,"(214, 313, 321, 524)"
211,11.628,56.75,56.12,0.086,"(214, 313, 321, 524)"
212,11.681,56.99,56.38,0.093,"(214, 313, 321, 524)"
213,11.733,57.26,56.65,0.084,"(214, 313, 321, 524)"
214,11.786,57.20,56.57,0.083,"(214, 313, 321, 524)"
215,11.837,57.15,56.53,0.080,"(214, 313, 321, 524)"
216,11.889,57.29,56.69,0.074,"(214, 313, 321, 524)"
217,11.940,57.19,56.56,0.088,"(214, 313, 321, 524)"
218,11.988,57.27,56.67,0.073,"(214, 313, 321, 524)"
219,12.036,57.11,56.48,0.087,"(214, 313, 321, 524)"
220,12.089,57.27,56.65,0.084,"(214, 313, 321, 524)"
221,12.141,57.27,56.67,0.076,"(214, 313, 321, 524)"
222,12.193,57.46,56.87,0.080,"(214, 313, 321, 524)"
223,12.245,57.39,56.79,0.074,"(214, 313, 321, 524)"
224,12.298,57.36,56.77,0.082,"(214, 313, 321, 524)"
225,12.350,57.39,56.79,0.080,"(214, 313, 321, 524)"
226,12.405,57.33,56.74,0.074,"(214, 313, 321, 524)"
227,12.458,57.35,56.74,0.081,"(214, 313, 321, 524)"
228,12.508,57.43,56.82,0.087,"(214, 313, 321, 524)"
229,12.560,57.59,57.02,0.094,"(214, 313, 321, 524)"
230,12.613,57.73,57.15,0.085,"(214, 313, 321, 524)"
231,12.662,57.75,57.18,0.084,"(214, 313, 321, 524)"
232,12.714,57.80,57.22,0.091,"(214, 313, 321, 524)"
233,12.766,57.92,57.34,0.100,"(214, 313, 321, 524)"
234,12.818,57.72,57.15,0.093,"(214, 313, 321, 524)"
235,12.869,57.82,57.25,0.086,"(214, 313, 321, 524)"
236,12.920,57.67,57.10,0.088,"(214, 313, 321, 524)"
237,12.971,57.77,57.22,0.093,"(214, 313, 321, 524)"
238,13.021,57.77,57.23,0.095,"(214, 313, 321, 524)"
239,13.073,58.09,57.56,0.121,"(214, 313, 321, 524)"
240,13.126,57.93,57.38,0.121,"(214, 313, 321, 524)"
241,13.178,58.10,57.55,0.115,"(214, 313, 321, 524)"
242,13.230,57.92,57.38,0.134,"(214, 313, 321, 524)"
243,13.280,58.10,57.56,0.125,"(214, 313, 321, 524)"
244,13.332,57.87,57.32,0.087,"(214, 313, 321, 524)"
245,13.384,58.08,57.55,0.121,"(214, 313, 321, 524)"
246,13.438,58.27,57.82,0.114,"(214, 313, 321, 524)"
247,13.492,58.32,57.83,0.086,"(214, 313, 321, 524)"
248,13.542,58.20,57.70,0.089,"(214, 313, 321, 524)"
249,13.594,58.29,57.79,0.086,"(214, 313, 321, 524)"
250,13.644,58.17,57.67,0.089,"(214, 313, 321, 524)"
251,13.695,58.21,57.71,0.086,"(214, 313, 321, 524)"
252,13.748,58.17,57.67,0.085,"(214, 313, 321, 524)"
253,13.801,57.95,57.47,0.091,"(214, 313, 321, 524)"
254,13.853,58.13,57.66,0.094,"(214, 313, 321, 524)"
255,13.908,58.22,57.77,0.091,"(214, 313, 321, 524)"
256,13.962,58.32,57.86,0.089,"(214, 313, 321, 524)"
257,14.013,58.16,57.70,0.090,"(214, 313, 321, 524)"
258,14.065,58.33,57.89,0.089,"(214, 313, 321, 524)"
259,14.117,58.17,57.72,0.092,"(214, 313, 321, 524)"
260,14.168,58.58,58.16,0.089,"(214, 313, 321, 524)"
261,14.221,58.22,57.78,0.096,"(214, 313, 321, 524)"
262,14.272,58.52,58.11,0.091,"(214, 313, 321, 524)"
263,14.323,58.35,57.93,0.089,"(214, 313, 321, 524)"
264,14.375,58.59,58.16,0.092,"(214, 313, 321, 524)"
265,14.429,58.42,58.00,0.089,"(214, 313, 321, 524)"
266,14.478,58.55,58.13,0.090,"(214, 313, 321, 524)"
267,14.532,58.40,57.98,0.126,"(214, 313, 321, 524)"
268,14.583,58.52,58.09,0.092,"(214, 313, 321, 524)"
269,14.637,58.51,58.09,0.091,"(214, 313, 321, 524)"
270,14.688,58.64,58.22,0.099,"(214, 313, 321, 524)"
271,14.741,58.64,58.22,0.092,"(214, 313, 321, 524)"
272,14.796,58.71,58.30,0.093,"(214, 313, 321, 524)"
273,14.849,58.72,58.31,0.106,"(214, 313, 321, 524)"
274,14.900,58.75,58.34,0.098,"(214, 313, 321, 524)"
275,14.952,58.68,58.28,0.087,"(214, 313, 321, 524)"
276,15.004,58.53,58.13,0.187,"(214, 313, 321, 524)"
277,15.057,58.71,58.31,0.091,"(214, 313, 321, 524)"
278,15.110,58.64,58.24,0.095,"(214, 313, 321, 524)"
279,15.159,58.84,58.45,0.126,"(214, 313, 321, 524)"
280,15.212,58.84,58.46,0.098,"(214, 313, 321, 524)"
281,15.262,58.90,58.53,0.103,"(214, 313, 321, 524)"
282,15.315,58.76,58.38,0.100,"(214, 313, 321, 524)"
283,15.366,58.93,58.53,0.102,"(214, 313, 321, 524)"
284,15.416,58.80,58.41,0.123,"(214, 313, 321, 524)"
285,15.469,58.96,58.57,0.132,"(214, 313, 321, 524)"
286,15.522,58.74,58.35,0.105,"(214, 313, 321, 524)"
287,15.575,59.02,58.63,0.102,"(214, 313, 321, 524)"
