frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
131,4.986,59.66,58.37,0.028,"(216, 313, 322, 530)"
132,5.019,59.59,58.30,0.028,"(216, 313, 322, 530)"
133,5.053,59.56,58.27,0.020,"(216, 313, 322, 530)"
134,5.087,59.68,58.39,0.025,"(216, 313, 322, 530)"
135,5.120,59.61,58.32,0.025,"(216, 313, 322, 530)"
136,5.154,59.76,58.47,0.026,"(216, 313, 322, 530)"
137,5.187,59.91,58.62,0.019,"(216, 313, 322, 530)"
138,5.220,59.71,58.44,0.017,"(216, 313, 322, 530)"
139,5.254,59.65,58.37,0.025,"(216, 313, 322, 530)"
140,5.287,59.74,58.43,0.017,"(216, 313, 322, 530)"
141,5.321,59.63,58.32,0.014,"(216, 313, 322, 530)"
142,5.354,59.68,58.38,0.019,"(216, 313, 322, 530)"
143,5.387,59.82,58.52,0.017,"(216, 313, 322, 530)"
144,5.420,59.74,58.45,0.020,"(216, 313, 322, 530)"
145,5.453,59.78,58.48,0.018,"(216, 313, 322, 530)"
146,5.488,59.90,58.61,0.021,"(216, 313, 322, 530)"
147,5.521,59.80,58.51,0.024,"(216, 313, 322, 530)"
148,5.554,59.85,58.57,0.021,"(216, 313, 322, 530)"
149,5.587,59.89,58.60,0.017,"(216, 313, 322, 530)"
150,5.620,59.81,58.52,0.017,"(216, 313, 322, 530)"
151,5.654,59.76,58.49,0.023,"(216, 313, 322, 530)"
152,5.687,59.82,58.54,0.021,"(216, 313, 322, 530)"
153,5.720,59.68,58.40,0.015,"(216, 313, 322, 530)"
154,5.754,59.78,58.48,0.018,"(216, 313, 322, 530)"
155,5.787,59.91,58.61,0.020,"(216, 313, 322, 530)"
156,5.820,59.70,58.39,0.018,"(216, 313, 322, 530)"
157,5.854,59.57,58.26,0.015,"(216, 313, 322, 530)"
158,5.888,59.95,58.62,0.021,"(216, 313, 322, 530)"
159,5.921,59.80,58.51,0.021,"(216, 313, 322, 530)"
160,5.954,60.06,58.72,0.039,"(216, 313, 322, 530)"
161,5.987,60.11,58.76,0.036,"(216, 313, 322, 530)"
162,6.021,60.00,58.67,0.032,"(216, 313, 322, 530)"
163,6.054,60.03,58.68,0.040,"(216, 313, 322, 530)"
164,6.088,60.07,58.72,0.036,"(216, 313, 322, 530)"
165,6.121,60.01,58.67,0.041,"(216, 313, 322, 530)"
166,6.154,60.07,58.74,0.024,"(216, 313, 322, 530)"
167,6.188,60.14,58.82,0.031,"(216, 313, 322, 530)"
168,6.221,60.04,58.74,0.025,"(216, 313, 322, 530)"
169,6.254,60.11,58.81,0.024,"(216, 313, 322, 530)"
170,6.288,60.15,58.84,0.031,"(216, 313, 322, 530)"
171,6.321,60.03,58.71,0.021,"(216, 313, 322, 530)"
172,6.355,60.10,58.77,0.034,"(216, 313, 322, 530)"
173,6.389,60.17,58.84,0.033,"(216, 313, 322, 530)"
174,6.422,60.08,58.73,0.034,"(216, 313, 322, 530)"
175,6.455,60.24,58.87,0.031,"(216, 313, 322, 530)"
176,6.488,60.36,59.00,0.034,"(216, 313, 322, 530)"
177,6.522,60.34,58.98,0.035,"(216, 313, 322, 530)"
178,6.555,60.43,59.06,0.035,"(216, 313, 322, 530)"
179,6.589,60.50,59.12,0.036,"(216, 313, 322, 530)"
180,6.622,60.32,58.95,0.038,"(216, 313, 322, 530)"
181,6.655,60.35,59.00,0.037,"(216, 313, 322, 530)"
182,6.689,60.40,59.06,0.046,"(216, 313, 322, 530)"
183,6.722,60.36,59.00,0.034,"(216, 313, 322, 530)"
184,6.755,60.44,59.08,0.040,"(216, 313, 322, 530)"
185,6.788,60.50,59.18,0.028,"(216, 313, 322, 530)"
186,6.822,60.41,59.07,0.015,"(216, 313, 322, 530)"
187,6.856,60.38,59.05,0.017,"(216, 313, 322, 530)"
188,6.889,60.46,59.10,0.012,"(216, 313, 322, 530)"
189,6.922,60.35,59.01,0.010,"(216, 313, 322, 530)"
190,6.955,60.45,59.12,0.009,"(216, 313, 322, 530)"
191,6.990,60.39,59.07,0.011,"(216, 313, 322, 530)"
192,7.023,60.32,58.99,0.011,"(216, 313, 322, 530)"
193,7.057,60.44,59.12,0.010,"(216, 313, 322, 530)"
194,7.089,60.42,59.13,0.011,"(216, 313, 322, 530)"
195,7.122,60.35,59.06,0.010,"(216, 313, 322, 530)"
196,7.156,60.47,59.18,0.010,"(216, 313, 322, 530)"
197,7.190,60.46,59.20,0.012,"(216, 313, 322, 530)"
198,7.223,60.40,59.14,0.011,"(216, 313, 322, 530)"
199,7.257,60.45,59.18,0.009,"(216, 313, 322, 530)"
200,7.289,60.37,59.09,0.011,"(216, 313, 322, 530)"
201,7.323,60.29,59.00,0.011,"(216, 313, 322, 530)"
202,7.356,60.37,59.07,0.008,"(216, 313, 322, 530)"
203,7.390,60.45,59.10,0.014,"(216, 313, 322, 530)"
204,7.423,60.57,59.22,0.014,"(216, 313, 322, 530)"
205,7.456,60.85,59.55,0.011,"(216, 313, 322, 530)"
206,7.490,60.88,59.61,0.013,"(216, 313, 322, 530)"
207,7.523,60.92,59.67,0.011,"(216, 313, 322, 530)"
208,7.556,61.00,59.71,0.015,"(216, 313, 322, 530)"
209,7.589,61.11,59.85,0.012,"(216, 313, 322, 530)"
210,7.623,61.07,59.83,0.012,"(216, 313, 322, 530)"
211,7.657,61.11,59.87,0.012,"(216, 313, 322, 530)"
212,7.691,60.97,59.74,0.014,"(216, 313, 322, 530)"
213,7.723,60.86,59.63,0.012,"(216, 313, 322, 530)"
214,7.756,61.05,59.81,0.010,"(216, 313, 322, 530)"
215,7.790,60.96,59.74,0.009,"(216, 313, 322, 530)"
216,7.824,60.90,59.65,0.020,"(216, 313, 322, 530)"
217,7.857,61.05,59.79,0.017,"(216, 313, 322, 530)"
218,7.890,61.00,59.74,0.032,"(216, 313, 322, 530)"
219,7.923,61.00,59.72,0.012,"(216, 313, 322, 530)"
220,7.957,61.17,59.89,0.013,"(216, 313, 322, 530)"
221,7.991,61.09,59.82,0.012,"(216, 313, 322, 530)"
222,8.024,61.11,59.81,0.015,"(216, 313, 322, 530)"
223,8.057,61.26,59.96,0.013,"(216, 313, 322, 530)"
224,8.091,61.15,59.83,0.013,"(216, 313, 322, 530)"
225,8.123,61.09,59.77,0.018,"(216, 313, 322, 530)"
226,8.157,61.17,59.87,0.017,"(216, 313, 322, 530)"
227,8.190,61.13,59.83,0.019,"(216, 313, 322, 530)"
228,8.224,61.27,59.94,0.023,"(216, 313, 322, 530)"
229,8.257,61.41,60.09,0.016,"(216, 313, 322, 530)"
230,8.290,61.43,60.10,0.024,"(216, 313, 322, 530)"
231,8.323,61.38,60.05,0.031,"(216, 313, 322, 530)"
232,8.357,61.48,60.12,0.011,"(216, 313, 322, 530)"
233,8.391,61.33,59.99,0.009,"(216, 313, 322, 530)"
234,8.424,61.33,60.03,0.009,"(216, 313, 322, 530)"
235,8.457,61.50,60.19,0.011,"(216, 313, 322, 530)"
236,8.491,61.43,60.11,0.013,"(216, 313, 322, 530)"
237,8.525,61.36,60.05,0.022,"(216, 313, 322, 530)"
238,8.558,61.44,60.09,0.011,"(216, 313, 322, 530)"
239,8.591,61.29,59.97,0.018,"(216, 313, 322, 530)"
240,8.625,61.25,59.93,0.014,"(216, 313, 322, 530)"
241,8.658,61.40,60.09,0.019,"(216, 313, 322, 530)"
242,8.691,61.35,60.01,0.022,"(216, 313, 322, 530)"
243,8.725,61.42,60.13,0.022,"(216, 313, 322, 530)"
244,8.758,61.57,60.28,0.032,"(216, 313, 322, 530)"
245,8.791,61.42,60.14,0.020,"(216, 313, 322, 530)"
246,8.824,61.42,60.14,0.022,"(216, 313, 322, 530)"
247,8.859,61.49,60.20,0.042,"(216, 313, 322, 530)"
248,8.890,61.15,59.90,0.045,"(216, 313, 322, 530)"
249,8.925,61.25,59.99,0.036,"(216, 313, 322, 530)"
250,8.958,61.39,60.14,0.030,"(216, 313, 322, 530)"
251,8.991,61.20,59.95,0.036,"(216, 313, 322, 530)"
252,9.024,61.28,60.01,0.035,"(216, 313, 322, 530)"
253,9.058,61.37,60.10,0.028,"(216, 313, 322, 530)"
254,9.092,61.36,60.09,0.027,"(216, 313, 322, 530)"
255,9.125,61.34,60.04,0.029,"(216, 313, 322, 530)"
256,9.158,61.41,60.11,0.036,"(216, 313, 322, 530)"
257,9.191,61.32,60.03,0.029,"(216, 313, 322, 530)"
258,9.224,61.41,60.13,0.023,"(216, 313, 322, 530)"
259,9.260,61.44,60.17,0.019,"(216, 313, 322, 530)"
260,9.292,61.30,60.01,0.018,"(216, 313, 322, 530)"
261,9.325,61.29,60.03,0.013,"(216, 313, 322, 530)"
262,9.359,61.35,60.08,0.016,"(216, 313, 322, 530)"
263,9.392,61.28,60.01,0.014,"(216, 313, 322, 530)"
264,9.425,61.23,60.00,0.015,"(216, 313, 322, 530)"
265,9.459,61.27,60.05,0.026,"(216, 313, 322, 530)"
266,9.491,61.10,59.89,0.016,"(216, 313, 322, 530)"
267,9.525,61.00,59.83,0.020,"(216, 313, 322, 530)"
268,9.559,60.95,59.80,0.017,"(216, 313, 322, 530)"
269,9.591,60.68,59.56,0.014,"(216, 313, 322, 530)"
270,9.625,60.79,59.65,0.016,"(216, 313, 322, 530)"
271,9.658,60.83,59.68,0.012,"(216, 313, 322, 530)"
