frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
245,8.911,57.93,57.82,0.080,"(217, 321, 320, 525)"
246,8.942,57.94,57.82,0.088,"(217, 321, 320, 525)"
247,8.975,58.28,58.21,0.085,"(217, 321, 320, 525)"
248,9.006,58.41,58.36,0.085,"(217, 321, 320, 525)"
249,9.038,58.58,58.55,0.086,"(217, 321, 320, 525)"
250,9.071,58.79,58.78,0.088,"(217, 321, 320, 525)"
251,9.104,58.52,58.49,0.085,"(217, 321, 320, 525)"
252,9.138,58.55,58.55,0.087,"(217, 321, 320, 525)"
253,9.171,58.75,58.75,0.086,"(217, 321, 320, 525)"
254,9.204,58.53,58.52,0.083,"(217, 321, 320, 525)"
255,9.238,58.60,58.58,0.085,"(217, 321, 320, 525)"
256,9.271,58.71,58.70,0.086,"(217, 321, 320, 525)"
257,9.310,58.50,58.48,0.090,"(217, 321, 320, 525)"
258,9.342,58.59,58.60,0.083,"(217, 321, 320, 525)"
259,9.374,58.73,58.72,0.087,"(217, 321, 320, 525)"
260,9.404,58.59,58.60,0.088,"(217, 321, 320, 525)"
261,9.438,59.03,58.99,0.080,"(217, 321, 320, 525)"
262,9.472,59.51,59.48,0.079,"(217, 321, 320, 525)"
263,9.505,59.52,59.49,0.076,"(217, 321, 320, 525)"
264,9.538,59.54,59.49,0.079,"(217, 321, 320, 525)"
265,9.572,59.69,59.64,0.081,"(217, 321, 320, 525)"
266,9.605,59.44,59.39,0.070,"(217, 321, 320, 525)"
267,9.639,59.60,59.58,0.072,"(217, 321, 320, 525)"
268,9.672,59.71,59.69,0.079,"(217, 321, 320, 525)"
269,9.714,59.42,59.39,0.073,"(217, 321, 320, 525)"
270,9.745,59.63,59.60,0.073,"(217, 321, 320, 525)"
271,9.776,59.61,59.59,0.074,"(217, 321, 320, 525)"
272,9.806,59.45,59.40,0.076,"(217, 321, 320, 525)"
273,9.839,59.54,59.49,0.078,"(217, 321, 320, 525)"
274,9.872,59.56,59.52,0.076,"(217, 321, 320, 525)"
275,9.905,59.52,59.46,0.080,"(217, 321, 320, 525)"
276,9.939,60.03,59.99,0.080,"(217, 321, 320, 525)"
277,9.972,59.97,59.94,0.079,"(217, 321, 320, 525)"
278,10.006,59.84,59.80,0.077,"(217, 321, 320, 525)"
279,10.039,60.02,59.98,0.073,"(217, 321, 320, 525)"
280,10.072,60.02,59.99,0.078,"(217, 321, 320, 525)"
281,10.111,59.80,59.77,0.077,"(217, 321, 320, 525)"
282,10.141,60.01,59.99,0.077,"(217, 321, 320, 525)"
283,10.176,59.90,59.87,0.075,"(217, 321, 320, 525)"
284,10.208,59.80,59.77,0.079,"(217, 321, 320, 525)"
285,10.239,60.07,60.04,0.078,"(217, 321, 320, 525)"
286,10.273,59.91,59.88,0.080,"(217, 321, 320, 525)"
287,10.306,59.89,59.87,0.080,"(217, 321, 320, 525)"
288,10.340,60.08,60.06,0.080,"(217, 321, 320, 525)"
289,10.373,60.14,60.11,0.080,"(217, 321, 320, 525)"
290,10.406,60.03,59.97,0.081,"(217, 321, 320, 525)"
291,10.440,60.24,60.19,0.080,"(217, 321, 320, 525)"
292,10.472,60.02,59.97,0.078,"(217, 321, 320, 525)"
293,10.511,60.04,60.00,0.080,"(217, 321, 320, 525)"
294,10.542,60.20,60.15,0.077,"(217, 321, 320, 525)"
295,10.573,59.99,59.94,0.077,"(217, 321, 320, 525)"
296,10.606,60.00,59.95,0.077,"(217, 321, 320, 525)"
297,10.640,60.17,60.12,0.072,"(217, 321, 320, 525)"
298,10.673,59.98,59.93,0.078,"(217, 321, 320, 525)"
299,10.706,59.96,59.90,0.079,"(217, 321, 320, 525)"
300,10.740,60.16,60.10,0.079,"(217, 321, 320, 525)"
301,10.773,59.94,59.89,0.076,"(217, 321, 320, 525)"
302,10.806,59.93,59.89,0.076,"(217, 321, 320, 525)"
303,10.840,59.85,59.79,0.079,"(217, 321, 320, 525)"
304,10.874,59.64,59.56,0.077,"(217, 321, 320, 525)"
305,10.911,59.63,59.51,0.077,"(217, 321, 320, 525)"
306,10.942,59.80,59.65,0.073,"(217, 321, 320, 525)"
307,10.974,59.57,59.43,0.074,"(217, 321, 320, 525)"
308,11.008,59.67,59.53,0.071,"(217, 321, 320, 525)"
309,11.040,59.78,59.64,0.074,"(217, 321, 320, 525)"
310,11.073,59.54,59.41,0.074,"(217, 321, 320, 525)"
311,11.107,59.66,59.53,0.073,"(217, 321, 320, 525)"
312,11.141,59.74,59.60,0.072,"(217, 321, 320, 525)"
313,11.174,59.55,59.41,0.069,"(217, 321, 320, 525)"
314,11.207,59.65,59.52,0.075,"(217, 321, 320, 525)"
315,11.240,59.70,59.56,0.073,"(217, 321, 320, 525)"
316,11.274,59.52,59.39,0.077,"(217, 321, 320, 525)"
317,11.310,59.44,59.24,0.076,"(217, 321, 320, 525)"
318,11.342,59.27,59.07,0.079,"(217, 321, 320, 525)"
319,11.375,59.10,58.90,0.078,"(217, 321, 320, 525)"
320,11.407,59.22,59.01,0.079,"(217, 321, 320, 525)"
321,11.441,59.26,59.05,0.080,"(217, 321, 320, 525)"
322,11.475,59.06,58.85,0.081,"(217, 321, 320, 525)"
323,11.507,59.27,59.05,0.083,"(217, 321, 320, 525)"
324,11.540,59.23,59.00,0.079,"(217, 321, 320, 525)"
325,11.574,59.07,58.84,0.082,"(217, 321, 320, 525)"
326,11.608,59.24,59.02,0.078,"(217, 321, 320, 525)"
327,11.642,59.22,58.99,0.079,"(217, 321, 320, 525)"
328,11.674,59.10,58.89,0.080,"(217, 321, 320, 525)"
329,11.710,59.24,59.03,0.082,"(217, 321, 320, 525)"
330,11.741,59.17,58.98,0.083,"(217, 321, 320, 525)"
331,11.775,58.83,58.57,0.081,"(217, 321, 320, 525)"
332,11.807,59.20,58.85,0.086,"(217, 321, 320, 525)"
333,11.841,59.04,58.71,0.083,"(217, 321, 320, 525)"
334,11.875,58.97,58.63,0.089,"(217, 321, 320, 525)"
335,11.908,59.16,58.79,0.090,"(217, 321, 320, 525)"
336,11.941,58.99,58.60,0.088,"(217, 321, 320, 525)"
337,11.975,58.89,58.51,0.085,"(217, 321, 320, 525)"
338,12.008,59.13,58.76,0.082,"(217, 321, 320, 525)"
339,12.041,58.99,58.62,0.088,"(217, 321, 320, 525)"
340,12.075,58.91,58.53,0.089,"(217, 321, 320, 525)"
341,12.111,59.13,58.75,0.088,"(217, 321, 320, 525)"
342,12.143,58.96,58.57,0.086,"(217, 321, 320, 525)"
343,12.175,58.92,58.54,0.088,"(217, 321, 320, 525)"
344,12.208,59.18,58.81,0.089,"(217, 321, 320, 525)"
345,12.241,58.95,58.58,0.090,"(217, 321, 320, 525)"
