frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
205,8.071,54.87,54.25,0.003,"(216, 433, 316, 528)"
206,8.108,54.86,54.18,0.001,"(216, 433, 316, 528)"
207,8.143,55.03,54.35,0.000,"(216, 433, 316, 528)"
208,8.179,55.15,54.47,0.003,"(216, 433, 316, 528)"
209,8.212,55.02,54.33,0.015,"(216, 433, 316, 528)"
210,8.246,55.08,54.40,0.005,"(216, 433, 316, 528)"
211,8.280,55.08,54.40,0.001,"(216, 433, 316, 528)"
212,8.315,54.83,54.16,0.000,"(216, 433, 316, 528)"
213,8.350,54.86,54.19,0.000,"(216, 433, 316, 528)"
214,8.385,54.93,54.28,0.002,"(216, 433, 316, 528)"
215,8.421,54.82,54.20,0.007,"(216, 433, 316, 528)"
216,8.455,54.88,54.25,0.000,"(216, 433, 316, 528)"
217,8.491,54.85,54.20,0.001,"(216, 433, 316, 528)"
218,8.526,54.45,53.78,0.009,"(216, 433, 316, 528)"
219,8.560,54.38,53.69,0.001,"(216, 433, 316, 528)"
220,8.594,54.48,53.80,0.001,"(216, 433, 316, 528)"
221,8.629,54.41,53.73,0.001,"(216, 433, 316, 528)"
222,8.664,54.47,53.81,0.002,"(216, 433, 316, 528)"
223,8.699,54.50,53.82,0.001,"(216, 433, 316, 528)"
224,8.734,54.45,53.72,0.001,"(216, 433, 316, 528)"
225,8.770,54.52,53.79,0.001,"(216, 433, 316, 528)"
226,8.806,54.41,53.67,0.001,"(216, 433, 316, 528)"
227,8.840,54.52,53.78,0.001,"(216, 433, 316, 528)"
228,8.876,54.51,53.78,0.002,"(216, 433, 316, 528)"
229,8.911,54.39,53.65,0.002,"(216, 433, 316, 528)"
230,8.944,54.44,53.71,0.020,"(216, 433, 316, 528)"
231,8.978,54.45,53.72,0.001,"(216, 433, 316, 528)"
232,9.012,54.35,53.61,0.003,"(216, 433, 316, 528)"
233,9.047,54.43,53.69,0.000,"(216, 433, 316, 528)"
234,9.081,54.40,53.66,0.000,"(216, 433, 316, 528)"
235,9.116,54.39,53.67,0.000,"(216, 433, 316, 528)"
236,9.149,54.37,53.63,0.002,"(216, 433, 316, 528)"
237,9.183,54.43,53.70,0.000,"(216, 433, 316, 528)"
238,9.217,54.47,53.77,0.000,"(216, 433, 316, 528)"
239,9.252,54.40,53.73,0.001,"(216, 433, 316, 528)"
240,9.287,54.30,53.61,0.000,"(216, 433, 316, 528)"
241,9.323,54.23,53.51,0.003,"(216, 433, 316, 528)"
242,9.358,54.54,53.82,0.048,"(216, 433, 316, 528)"
243,9.393,54.70,53.98,0.000,"(216, 433, 316, 528)"
244,9.427,54.61,53.87,0.006,"(216, 433, 316, 528)"
245,9.462,54.73,53.99,0.001,"(216, 433, 316, 528)"
246,9.497,54.72,54.00,0.003,"(216, 433, 316, 528)"
247,9.532,54.56,53.85,0.000,"(216, 433, 316, 528)"
248,9.568,54.54,53.83,0.009,"(216, 433, 316, 528)"
249,9.604,54.51,53.78,0.000,"(216, 433, 316, 528)"
250,9.640,54.67,53.97,0.015,"(216, 433, 316, 528)"
251,9.674,54.70,53.99,0.020,"(216, 433, 316, 528)"
252,9.710,54.66,53.93,0.016,"(216, 433, 316, 528)"
253,9.745,54.67,53.95,0.003,"(216, 433, 316, 528)"
254,9.779,54.66,53.95,0.000,"(216, 433, 316, 528)"
255,9.812,54.67,53.97,0.000,"(216, 433, 316, 528)"
256,9.847,54.94,54.25,0.004,"(216, 433, 316, 528)"
257,9.881,55.03,54.33,0.000,"(216, 433, 316, 528)"
258,9.916,55.04,54.37,0.000,"(216, 433, 316, 528)"
259,9.950,55.14,54.45,0.000,"(216, 433, 316, 528)"
260,9.987,55.19,54.50,0.002,"(216, 433, 316, 528)"
261,10.022,55.24,54.53,0.008,"(216, 433, 316, 528)"
262,10.057,55.33,54.61,0.019,"(216, 433, 316, 528)"
263,10.092,55.29,54.56,0.005,"(216, 433, 316, 528)"
264,10.127,55.19,54.46,0.002,"(216, 433, 316, 528)"
265,10.167,55.21,54.48,0.002,"(216, 433, 316, 528)"
266,10.203,55.10,54.38,0.002,"(216, 433, 316, 528)"
267,10.238,55.19,54.47,0.002,"(216, 433, 316, 528)"
268,10.275,55.19,54.47,0.002,"(216, 433, 316, 528)"
269,10.310,55.21,54.49,0.009,"(216, 433, 316, 528)"
270,10.345,55.28,54.58,0.014,"(216, 433, 316, 528)"
271,10.381,55.12,54.49,0.006,"(216, 433, 316, 528)"
