frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
410,17.804,73.74,73.99,0.024,"(216, 313, 322, 530)"
411,17.835,73.65,73.88,0.022,"(216, 313, 322, 530)"
412,17.884,73.64,73.87,0.024,"(216, 313, 322, 530)"
413,17.933,73.69,73.91,0.024,"(216, 313, 322, 530)"
414,17.964,73.74,73.98,0.023,"(216, 313, 322, 530)"
415,18.012,73.71,73.94,0.022,"(216, 313, 322, 530)"
416,18.044,73.58,73.75,0.021,"(216, 313, 322, 530)"
417,18.095,73.63,73.81,0.025,"(216, 313, 322, 530)"
418,18.142,73.66,73.83,0.023,"(216, 313, 322, 530)"
419,18.174,73.74,73.92,0.024,"(216, 313, 322, 530)"
