color_bbox_mean_r,color_bbox_mean_g,color_poly_mean_b,color_poly_std_b,hsv_bbox_mean_h,hsv_bbox_mean_s,hsv_poly_mean_h,hsv_poly_mean_s,hsv_poly_mean_v,color_bbox_entropy,color_poly_entropy,ir_cluster,level2_class
102.725,60.508,119.212,13.671,130.033,113.392,32.097,14.367,125.43,6.224,5.312,174.71,Medium oil
102.671,60.445,119.103,13.486,130.794,113.316,28.981,14.764,125.603,6.232,5.315,174.78,Medium oil
102.75,60.446,119.237,13.632,130.334,113.481,33.016,14.906,125.65,6.23,5.32,174.72,Medium oil
102.763,60.51,119.128,13.572,130.513,113.307,32.465,14.761,125.545,6.24,5.323,174.69,Medium oil
102.643,60.471,119.071,13.68,130.221,113.33,34.582,14.955,125.576,6.234,5.309,174.77,Medium oil
102.684,60.485,119.514,13.782,129.984,113.414,32.385,13.769,125.408,6.232,5.324,174.72,Medium oil
102.671,60.46,119.125,13.69,130.358,113.505,29.927,14.82,125.557,6.238,5.312,174.7,Medium oil
102.738,60.45,119.153,13.476,130.732,113.436,31.412,14.605,125.485,6.233,5.337,174.77,Medium oil
102.708,60.41,119.33,13.696,130.543,113.502,34.221,14.897,125.603,6.235,5.308,174.71,Medium oil
102.791,60.413,119.044,13.829,129.975,113.668,32.423,15.119,125.575,6.24,5.324,174.69,Medium oil
102.628,60.458,119.189,13.615,129.372,113.244,30.469,14.585,125.498,6.225,5.312,174.76,Medium oil
102.678,60.43,119.078,13.862,129.605,113.569,31.524,14.848,125.452,6.234,5.329,174.71,Medium oil
102.758,60.411,119.058,13.973,129.727,113.814,30.687,14.579,125.387,6.228,5.322,174.68,Medium oil
102.617,60.444,119.012,13.617,129.835,113.223,32.195,14.591,125.347,6.22,5.32,174.74,Medium oil
102.645,60.401,118.869,13.948,130.104,113.569,35.364,15.385,125.473,6.242,5.3,174.7,Medium oil
102.774,60.389,119.06,13.803,129.808,113.874,33.852,15.012,125.446,6.231,5.316,174.69,Medium oil
102.668,60.46,119.362,13.808,130.094,113.326,32.775,14.314,125.463,6.235,5.319,174.74,Medium oil
102.686,60.34,119.287,13.792,130.57,113.762,31.772,13.997,125.23,6.227,5.303,174.7,Medium oil
102.646,60.458,119.083,13.667,131.123,113.476,32.206,14.93,125.521,6.233,5.347,174.68,Medium oil
102.726,60.402,118.904,13.821,129.695,113.537,32.042,15.195,125.463,6.233,5.304,174.75,Medium oil
102.707,60.43,119.302,13.709,129.851,113.658,31.914,14.216,125.376,6.236,5.331,174.71,Medium oil
102.79,60.39,118.801,13.677,130.784,113.744,30.534,15.466,125.543,6.235,5.288,174.68,Medium oil
102.702,60.459,118.939,13.737,130.796,113.37,30.427,15.083,125.501,6.228,5.319,174.74,Medium oil
102.655,60.428,119.068,13.639,130.223,113.417,36.023,14.699,125.444,6.232,5.317,174.7,Medium oil
102.782,60.402,119.121,13.692,129.961,113.747,32.73,14.953,125.568,6.238,5.33,174.68,Medium oil
102.686,60.424,119.154,13.723,130.914,113.384,31.175,14.62,125.428,6.234,5.319,174.74,Medium oil
102.65,60.371,119.123,13.84,130.008,113.69,32.896,14.871,125.478,6.228,5.333,174.69,Medium oil
102.666,60.421,119.232,13.58,130.724,113.571,32.79,14.389,125.467,6.238,5.324,174.7,Medium oil
102.655,60.44,119.017,13.66,130.367,113.333,31.364,14.944,125.544,6.233,5.327,174.74,Medium oil
102.634,60.422,119.247,13.643,130.185,113.455,32.716,13.989,125.237,6.23,5.295,174.7,Medium oil
102.597,60.443,119.208,13.863,130.056,113.501,33.026,14.584,125.432,6.24,5.343,174.69,Medium oil
102.584,60.45,119.27,13.819,130.767,113.252,32.912,14.301,125.436,6.23,5.338,174.73,Medium oil
102.669,60.466,119.111,13.69,129.759,113.418,30.797,14.859,125.549,6.227,5.33,174.7,Medium oil
102.727,60.427,119.27,13.768,130.959,113.58,34.589,14.827,125.651,6.23,5.317,174.69,Medium oil
102.734,60.422,118.993,13.735,130.957,113.462,31.318,14.919,125.464,6.229,5.33,174.73,Medium oil
102.632,60.454,119.114,13.861,129.091,113.536,34.113,14.992,125.482,6.231,5.324,174.7,Medium oil
102.703,60.391,119.195,13.913,130.011,113.709,32.325,14.556,125.436,6.233,5.312,174.69,Medium oil
102.709,60.436,119.207,13.813,130.981,113.532,34.511,14.759,125.452,6.232,5.309,174.73,Medium oil
102.617,60.4,119.165,13.958,129.902,113.463,31.743,14.468,125.303,6.224,5.328,174.7,Medium oil
102.662,60.411,119.14,13.717,129.847,113.596,30.385,14.974,125.558,6.236,5.308,174.69,Medium oil
102.665,60.428,119.276,13.799,130.056,113.304,30.351,14.379,125.464,6.232,5.362,174.73,Medium oil
102.632,60.425,118.901,13.79,130.535,113.502,31.693,15.227,125.512,6.239,5.315,174.71,Medium oil
102.69,60.449,119.012,13.631,130.141,113.582,32.71,14.749,125.41,6.234,5.314,174.69,Medium oil
102.672,60.46,119.098,14.002,130.067,113.357,34.959,14.699,125.241,6.229,5.331,174.72,Medium oil
102.581,60.416,119.194,13.671,130.41,113.491,31.548,14.229,125.446,6.239,5.308,174.7,Medium oil
102.706,60.409,119.362,13.773,130.163,113.692,33.168,14.458,125.483,6.23,5.3,174.68,Medium oil
102.65,60.446,119.449,13.646,130.4,113.373,28.48,13.968,125.409,6.223,5.321,174.72,Medium oil
102.586,60.487,119.056,13.614,130.04,113.319,30.343,14.837,125.557,6.235,5.313,174.7,Medium oil
102.761,60.408,119.058,13.712,129.889,113.643,31.416,14.909,125.608,6.234,5.345,174.67,Medium oil
102.644,60.446,119.304,13.642,129.417,113.215,32.716,14.615,125.619,6.226,5.322,174.7,Medium oil
102.671,60.475,119.105,13.649,128.873,113.404,32.448,14.976,125.512,6.22,5.321,174.69,Medium oil
102.626,60.436,119.023,13.667,130.313,113.63,32.804,14.92,125.514,6.238,5.332,174.68,Medium oil
102.587,60.486,119.272,13.57,130.076,113.255,32.825,14.639,125.587,6.226,5.326,174.71,Medium oil
102.637,60.462,119.333,13.773,130.419,113.511,34.684,14.532,125.529,6.238,5.32,174.71,Medium oil
102.719,60.446,119.198,13.717,129.642,113.557,33.034,15.122,125.702,6.235,5.322,174.68,Medium oil
102.711,60.489,119.451,13.694,129.694,113.324,31.397,13.607,125.246,6.229,5.295,174.7,Medium oil
102.679,60.436,119.412,13.702,129.839,113.576,35.574,14.281,125.472,6.233,5.325,174.7,Medium oil
102.677,60.44,119.109,13.709,129.519,113.606,31.48,14.681,125.469,6.233,5.336,174.68,Medium oil
102.679,60.437,119.165,13.791,130.661,113.349,31.21,14.624,125.457,6.22,5.317,174.69,Medium oil
102.677,60.43,119.212,13.699,129.691,113.607,31.295,14.533,125.488,6.226,5.315,174.7,Medium oil
102.613,60.379,119.1,13.594,129.917,113.535,31.112,14.835,125.549,6.221,5.324,174.68,Medium oil
102.692,60.436,119.295,13.732,129.251,113.564,29.558,14.295,125.452,6.234,5.327,174.69,Medium oil
102.687,60.393,119.354,13.748,129.344,113.681,34.547,14.094,125.399,6.233,5.328,174.7,Medium oil
102.738,60.376,119.156,13.868,129.712,113.871,33.826,14.666,125.455,6.238,5.329,174.67,Medium oil
102.621,60.465,119.199,13.795,130.112,113.265,32.405,14.752,125.543,6.236,5.325,174.68,Medium oil
102.645,60.373,119.223,13.72,129.262,113.694,30.629,14.082,125.305,6.226,5.333,174.69,Medium oil
102.661,60.426,119.289,13.881,131.196,113.493,32.976,14.444,125.478,6.234,5.317,174.69,Medium oil
102.577,60.432,119.328,13.643,130.248,113.314,34.405,14.196,125.407,6.229,5.304,174.67,Medium oil
102.704,60.354,119.009,13.593,130.704,113.715,29.401,14.685,125.42,6.226,5.338,174.7,Medium oil
102.631,60.446,119.277,13.747,131.054,113.386,29.839,14.656,125.543,6.227,5.332,174.67,Medium oil
102.659,60.402,119.162,13.789,129.383,113.368,30.391,14.571,125.486,6.224,5.329,174.66,Medium oil
102.676,60.418,119.146,13.733,129.95,113.579,32.095,14.897,125.594,6.23,5.339,174.69,Medium oil
102.642,60.414,119.111,13.652,130.515,113.521,33.328,14.733,125.45,6.228,5.293,174.67,Medium oil
102.683,60.384,119.203,13.68,130.787,113.459,31.403,14.493,125.475,6.233,5.326,174.67,Medium oil
102.651,60.441,119.116,13.912,130.977,113.518,34.088,14.955,125.453,6.229,5.32,174.69,Medium oil
102.676,60.426,119.105,13.823,130.017,113.589,31.017,15.117,125.546,6.234,5.336,174.68,Medium oil
102.634,60.448,119.24,13.738,131.101,113.264,34.417,14.587,125.532,6.233,5.31,174.67,Medium oil
102.682,60.386,119.143,13.653,130.105,113.631,32.171,14.848,125.584,6.236,5.32,174.71,Medium oil
102.753,60.397,119.273,13.849,130.033,113.847,33.131,14.749,125.596,6.227,5.335,174.67,Medium oil
102.664,60.443,118.931,13.582,131.195,113.385,31.311,15.165,125.544,6.227,5.306,174.66,Medium oil
102.611,60.413,119.071,13.698,129.043,113.451,30.47,14.719,125.47,6.228,5.329,174.7,Medium oil
102.695,60.393,119.101,13.85,130.701,113.635,31.875,14.819,125.436,6.232,5.309,174.68,Medium oil
102.658,60.37,119.188,13.615,129.552,113.673,32.434,14.437,125.465,6.232,5.322,174.66,Medium oil
102.661,60.365,119.253,13.627,131.008,113.732,32.643,14.663,125.518,6.238,5.324,174.71,Medium oil
102.573,60.424,119.318,13.918,129.78,113.441,33.963,14.425,125.455,6.224,5.305,174.67,Medium oil
102.654,60.408,119.227,13.453,129.436,113.389,30.944,14.47,125.477,6.22,5.308,174.65,Medium oil
102.62,60.454,119.128,13.787,130.253,113.366,33.056,14.567,125.372,6.231,5.319,174.71,Medium oil
102.681,60.387,119.339,13.722,130.092,113.709,32.204,14.246,125.449,6.227,5.317,174.68,Medium oil
102.647,60.43,119.025,13.699,128.684,113.383,32.111,15.01,125.514,6.237,5.306,174.65,Medium oil
102.617,60.43,119.28,13.941,130.835,113.374,33.898,14.945,125.581,6.223,5.322,174.71,Medium oil
102.695,60.417,119.406,13.67,129.77,113.554,30.145,13.873,125.418,6.226,5.329,174.67,Medium oil
102.592,60.462,119.224,13.575,130.515,113.406,33.092,14.386,125.449,6.238,5.32,174.66,Medium oil
102.696,60.424,119.252,13.852,130.589,113.565,31.911,14.7,125.519,6.235,5.321,174.71,Medium oil
102.661,60.387,119.165,13.663,130.018,113.646,33.478,14.323,125.387,6.232,5.329,174.67,Medium oil
102.604,60.423,119.147,13.651,128.869,113.325,30.787,15.026,125.645,6.228,5.317,174.66,Medium oil
102.674,60.381,119.236,13.615,130.705,113.615,31.71,14.606,125.511,6.228,5.288,174.72,Medium oil
102.716,60.359,119.225,13.784,130.581,113.81,31.626,14.275,125.31,6.236,5.327,174.67,Medium oil
102.593,60.412,119.362,13.823,129.006,113.495,32.863,14.394,125.493,6.229,5.308,174.65,Medium oil
102.656,60.399,119.289,13.72,129.439,113.625,33.2,14.577,125.529,6.223,5.328,174.72,Medium oil
102.643,60.445,119.026,13.645,129.514,113.575,31.19,15.014,125.602,6.233,5.316,174.66,Medium oil
102.618,60.422,119.248,13.807,131.811,113.284,33.721,14.767,125.572,6.233,5.339,174.64,Medium oil
102.641,60.44,119.269,13.702,130.487,113.384,34.844,14.768,125.579,6.232,5.314,174.71,Medium oil
102.695,60.401,119.195,13.76,129.97,113.724,32.817,14.613,125.499,6.232,5.318,174.67,Medium oil
102.659,60.42,118.869,13.885,130.824,113.362,30.045,15.539,125.641,6.236,5.313,174.63,Medium oil
102.712,60.412,119.181,13.547,130.446,113.495,34.285,14.549,125.478,6.23,5.331,174.7,Medium oil
102.647,60.424,118.949,13.659,130.035,113.461,30.384,15.115,125.51,6.231,5.33,174.65,Medium oil
102.656,60.453,119.123,13.708,130.056,113.253,32.376,14.866,125.519,6.242,5.329,174.63,Medium oil
102.656,60.439,119.296,13.666,130.803,113.497,35.741,14.463,125.514,6.233,5.316,174.7,Medium oil
102.576,60.419,118.874,13.806,129.251,113.463,31.806,15.007,125.335,6.237,5.337,174.66,Medium oil
102.694,60.456,119.186,13.66,130.023,113.378,33.411,14.716,125.5,6.235,5.298,174.64,Medium oil
102.701,60.42,119.281,13.782,130.272,113.748,34.678,14.498,125.497,6.226,5.316,174.71,Medium oil
102.663,60.39,119.233,13.878,129.806,113.555,33.685,14.678,125.435,6.233,5.337,174.65,Medium oil
102.658,60.483,118.926,13.657,130.244,113.398,31.841,15.245,125.568,6.236,5.324,174.64,Medium oil
102.643,60.418,119.334,13.862,130.129,113.582,33.263,14.282,125.437,6.233,5.311,174.7,Medium oil
102.61,60.418,119.153,13.792,129.848,113.567,33.059,14.468,125.341,6.236,5.305,174.65,Medium oil
102.708,60.429,119.079,13.575,130.652,113.32,29.868,14.561,125.505,6.23,5.323,174.64,Medium oil
102.725,60.397,119.113,13.751,131.012,113.592,32.972,14.769,125.471,6.223,5.287,174.71,Medium oil
102.676,60.415,119.22,13.706,130.976,113.478,31.243,14.201,125.288,6.233,5.33,174.65,Medium oil
102.614,60.436,118.926,13.7,130.263,113.253,35.498,15.305,125.51,6.229,5.306,174.64,Medium oil
102.69,60.456,119.33,13.744,129.199,113.668,33.027,14.375,125.437,6.223,5.322,174.7,Medium oil
102.652,60.478,119.497,13.89,130.726,113.36,32.195,14.256,125.539,6.236,5.296,174.65,Medium oil
102.656,60.487,119.076,13.558,130.304,113.308,31.773,14.268,125.296,6.235,5.32,174.63,Medium oil
102.652,60.45,119.213,13.73,129.915,113.471,32.917,14.477,125.369,6.229,5.32,174.7,Medium oil
102.571,60.42,119.477,13.669,130.39,113.409,32.262,14.184,125.456,6.231,5.312,174.64,Medium oil
102.641,60.405,119.214,13.8,130.783,113.468,31.251,14.574,125.457,6.237,5.329,174.63,Medium oil
102.672,60.382,118.871,13.609,129.518,113.678,28.99,15.021,125.499,6.224,5.33,174.7,Medium oil
102.676,60.384,119.272,13.696,130.025,113.607,31.313,14.281,125.406,6.232,5.33,174.65,Medium oil
102.594,60.418,119.003,13.713,129.493,113.424,32.069,15.083,125.495,6.234,5.317,174.63,Medium oil
102.605,60.443,119.065,13.643,128.941,113.608,29.555,14.803,125.52,6.229,5.327,174.69,Medium oil
102.626,60.396,119.236,13.528,130.159,113.592,33.759,14.529,125.483,6.238,5.305,174.64,Medium oil
102.633,60.386,119.193,13.719,129.91,113.501,31.464,14.525,125.477,6.227,5.326,174.63,Medium oil
102.629,60.403,118.894,13.76,129.855,113.556,33.211,15.323,125.552,6.234,5.322,174.69,Medium oil
102.633,60.399,119.184,13.796,130.539,113.591,33.856,14.924,125.551,6.231,5.313,174.64,Medium oil
102.563,60.437,119.334,13.778,130.737,113.237,32.304,14.536,125.635,6.228,5.347,174.63,Medium oil
102.631,60.408,119.101,13.783,130.062,113.505,32.3,14.655,125.465,6.232,5.319,174.68,Medium oil
102.677,60.425,119.067,13.695,129.944,113.65,31.893,14.813,125.513,6.232,5.339,174.63,Medium oil
102.597,60.459,119.313,13.584,130.718,113.177,31.51,14.539,125.608,6.233,5.333,174.63,Medium oil
102.655,60.404,119.216,13.798,130.031,113.648,31.615,14.003,125.245,6.235,5.315,174.68,Medium oil
102.566,60.442,119.04,13.826,129.28,113.309,31.548,15.094,125.562,6.226,5.328,174.63,Medium oil
102.607,60.441,119.352,13.657,130.865,113.242,34.112,14.443,125.546,6.236,5.334,174.63,Medium oil
102.648,60.43,119.212,13.658,130.268,113.492,34.19,14.388,125.397,6.228,5.303,174.66,Medium oil
102.555,60.426,119.047,13.626,130.191,113.354,31.749,14.86,125.431,6.231,5.301,174.63,Medium oil
102.642,60.407,118.93,13.672,131.192,113.331,33.636,14.907,125.412,6.233,5.329,174.63,Medium oil
102.639,60.44,119.272,13.609,130.108,113.479,32.627,14.4,125.491,6.224,5.334,174.66,Medium oil
102.631,60.415,119.129,13.516,129.377,113.569,29.903,14.415,125.361,6.229,5.335,174.64,Medium oil
102.57,60.437,119.261,13.791,130.831,113.277,33.372,14.403,125.439,6.22,5.3,174.63,Medium oil
102.667,60.441,119.041,13.683,130.968,113.504,32.789,14.82,125.411,6.225,5.316,174.65,Medium oil
102.562,60.412,119.126,13.529,130.164,113.49,30.204,14.522,125.449,6.228,5.319,174.64,Medium oil
102.566,60.433,119.219,13.562,130.463,113.166,31.496,14.64,125.569,6.231,5.316,174.63,Medium oil
102.632,60.468,119.205,13.745,130.399,113.492,30.65,14.51,125.462,6.239,5.326,174.65,Medium oil
102.72,60.417,119.078,13.812,130.835,113.714,33.548,14.792,125.431,6.235,5.331,174.65,Medium oil
102.673,60.412,119.171,13.789,129.78,113.525,35.111,14.792,125.492,6.233,5.334,174.63,Medium oil
102.647,60.465,119.226,13.736,128.964,113.406,34.686,14.705,125.479,6.231,5.316,174.65,Medium oil
102.624,60.408,119.095,13.533,129.763,113.673,32.133,14.454,125.346,6.233,5.316,174.64,Medium oil
102.599,60.465,119.074,13.724,130.333,113.361,33.518,14.607,125.373,6.228,5.337,174.63,Medium oil
102.641,60.438,119.147,13.765,129.847,113.377,29.962,14.316,125.351,6.228,5.312,174.65,Medium oil
102.684,60.436,119.296,13.727,130.391,113.521,34.773,14.39,125.341,6.221,5.324,174.64,Medium oil
102.628,60.405,118.976,13.599,131.21,113.345,31.943,15.079,125.596,6.227,5.319,174.64,Medium oil
102.644,60.357,119.035,13.753,129.786,113.755,32.974,14.898,125.371,6.229,5.334,174.65,Medium oil
102.658,60.355,119.164,13.715,129.943,113.666,33.012,14.457,125.358,6.228,5.303,174.66,Medium oil
102.608,60.428,119.205,13.71,131.076,113.208,34.483,14.74,125.501,6.227,5.304,174.64,Medium oil
102.67,60.426,119.289,13.808,130.923,113.446,33.972,14.55,125.371,6.23,5.322,174.65,Medium oil
102.627,60.324,119.429,13.858,130.58,113.761,35.482,13.862,125.287,6.224,5.322,174.66,Medium oil
102.561,60.451,119.271,13.473,130.123,113.168,31.531,13.966,125.301,6.227,5.31,174.64,Medium oil
102.628,60.425,119.147,13.591,130.569,113.573,32.214,14.976,125.57,6.227,5.32,174.64,Medium oil
102.683,60.324,119.127,13.607,130.38,113.724,33.651,14.431,125.341,6.228,5.336,174.66,Medium oil
102.594,60.364,119.128,13.716,130.991,113.44,31.089,14.897,125.537,6.231,5.331,174.63,Medium oil
102.649,60.413,119.204,13.491,130.839,113.397,33.335,14.44,125.466,6.232,5.323,174.64,Medium oil
102.563,60.418,119.346,13.498,130.689,113.336,31.999,13.959,125.312,6.229,5.293,174.64,Medium oil
102.742,60.37,119.183,13.529,130.955,113.645,30.721,14.565,125.511,6.231,5.314,174.63,Medium oil
102.662,60.417,119.276,13.728,130.275,113.612,31.244,14.062,125.343,6.23,5.306,174.65,Medium oil
102.685,60.407,119.253,13.848,131.641,113.598,35.197,14.495,125.382,6.229,5.335,174.66,Medium oil
102.557,60.437,119.017,13.756,129.97,113.372,31.391,15.011,125.443,6.235,5.296,174.64,Medium oil
102.572,60.396,119.052,13.595,130.705,113.477,32.244,14.793,125.455,6.237,5.317,174.63,Medium oil
102.575,60.423,118.944,13.739,129.898,113.467,31.176,15.126,125.513,6.224,5.31,174.65,Medium oil
102.565,60.461,119.121,13.674,129.586,113.206,32.624,14.65,125.437,6.227,5.328,174.64,Medium oil
102.595,60.458,119.279,13.768,129.295,113.458,32.597,14.769,125.601,6.229,5.325,174.64,Medium oil
102.651,60.407,119.11,13.824,130.402,113.628,34.245,14.877,125.47,6.222,5.328,174.66,Medium oil
102.558,60.436,119.416,13.852,130.666,113.186,33.843,13.986,125.315,6.226,5.305,174.65,Medium oil
102.641,60.4,119.154,13.729,130.714,113.602,33.183,14.732,125.4,6.232,5.329,174.62,Medium oil
102.723,60.327,119.107,13.65,130.047,114.078,32.622,14.561,125.391,6.23,5.315,174.66,Medium oil
102.611,60.427,119.235,13.733,130.982,113.3,32.033,14.592,125.523,6.23,5.342,174.64,Medium oil
102.668,60.407,119.259,13.978,130.103,113.696,34.749,14.321,125.288,6.229,5.351,174.62,Medium oil
102.566,60.398,119.106,13.579,130.837,113.513,31.926,14.168,125.278,6.222,5.311,174.66,Medium oil
102.583,60.367,119.255,13.686,130.575,113.324,33.367,14.315,125.384,6.225,5.316,174.63,Medium oil
102.715,60.447,119.159,13.77,129.555,113.664,32.928,14.741,125.421,6.24,5.326,174.62,Medium oil
102.623,60.405,118.888,13.674,130.719,113.657,32.789,15.324,125.512,6.24,5.334,174.66,Medium oil
102.547,60.384,119.281,13.579,130.402,113.407,33.191,14.499,125.484,6.226,5.318,174.63,Medium oil
102.612,60.416,119.307,13.7,130.036,113.493,33.628,14.061,125.323,6.226,5.322,174.62,Medium oil
102.584,60.405,119.197,13.691,129.638,113.466,32.58,14.293,125.344,6.232,5.328,174.65,Medium oil
102.509,60.41,119.061,13.627,129.858,113.247,30.752,14.455,125.327,6.228,5.338,174.62,Medium oil
102.659,60.42,119.129,13.623,130.202,113.418,33.625,14.376,125.29,6.221,5.313,174.6,Medium oil
102.563,60.358,119.403,13.485,131.438,113.558,31.759,13.513,125.199,6.225,5.306,174.66,Medium oil
102.586,60.413,119.507,13.765,130.423,113.241,32.851,13.614,125.33,6.233,5.299,174.61,Medium oil
102.639,60.403,119.23,13.79,130.766,113.614,34.112,14.582,125.363,6.226,5.286,174.59,Medium oil
102.598,60.434,119.331,13.755,129.854,113.514,32.005,14.41,125.5,6.227,5.306,174.65,Medium oil
102.514,60.426,119.055,13.493,130.079,113.214,28.769,14.809,125.544,6.231,5.327,174.62,Medium oil
102.579,60.384,119.377,13.742,130.644,113.479,33.48,14.465,125.463,6.229,5.32,174.59,Medium oil
102.588,60.374,119.302,13.852,130.154,113.628,34.598,14.426,125.426,6.222,5.321,174.66,Medium oil
102.517,60.449,119.134,13.724,129.804,113.176,31.104,14.523,125.448,6.228,5.349,174.61,Medium oil
102.559,60.399,119.07,13.854,130.1,113.43,30.328,14.68,125.399,6.223,5.319,174.58,Medium oil
102.572,60.398,119.22,13.791,129.795,113.53,34.658,14.524,125.376,6.222,5.299,174.66,Medium oil
102.58,60.386,118.943,13.73,130.242,113.289,31.641,14.999,125.478,6.233,5.304,174.62,Medium oil
102.643,60.41,119.107,13.904,129.834,113.555,32.275,14.84,125.482,6.227,5.32,174.59,Medium oil
102.504,60.422,119.248,13.636,130.301,113.351,32.286,14.045,125.252,6.228,5.338,174.67,Medium oil
102.558,60.398,119.221,13.699,130.264,113.347,33.459,14.606,125.493,6.224,5.32,174.61,Medium oil
102.596,60.398,118.922,13.559,130.446,113.317,29.78,14.657,125.342,6.227,5.3,174.58,Medium oil
102.609,60.404,119.261,13.611,131.208,113.513,29.894,14.193,125.38,6.233,5.329,174.66,Medium oil
102.516,60.431,119.128,13.58,129.179,113.404,32.922,14.303,125.277,6.232,5.307,174.6,Medium oil
102.574,60.424,119.198,13.537,131.289,113.286,32.555,14.117,125.218,6.234,5.315,174.6,Medium oil
